143142,Quinty,48052
143146,Super Chinese 2: Dragon Kid,26599
143194,ZombieTown,273866
143179,Puzzle Bobble 3,272089
143237,Torpedo Fire: A Computer Simulation Game of Anti-Submarine Warfare,23998
143207,Kiwi Kraze,48147
143230,Ikari Warriors III: The Rescue,48054
143304,XETA,274283
143292,Festival Master,4834
143297,Kaleidoscope of Phantasm Prison,121533
143301,Gerokasu,121533
143298,惨劇サンドボックス,121533
143333,異域戰記,188368
143334,Retro Game Challenge,274424
143331,Gobli,274413
143336,モデビュ3,272424
143358,DEVIL WORLD,4612
143250,ゲーム天国,40328
143406,Higurashi When They Cry on the Palm,274878
143416,DragonBASIC Space Invaders,274864
143401,Gomoku (Stefan Wessels),274865
143410,Moeyo! Otome Doushi: Kayuu Koigo,274883
143411,Matsurika no Kei -kEi- Tenmeiin Iden,270501
143440,Hello Kitty: Der große Party-Spaß,3689
143449,Dengeki Iraira Bou,92863
143451,Mahou Shoujo Pretty Sammy ~Heart no Kimochi~,61330
143452,"Mahou Shoujo Pretty Sammy ""Osorubeshi Shintai Sokutei! Kakubakuhatsu 5 Byou Mae!!""",61329
143463,Shin Pokemon (Red),275104
143518,Kong (The Amstrad Games Book),275224
143517,Kong (Pitman Publishing),275224
143521,Rami’s Oedo Sugoroku: Keio Flying Squadron,66215
143568,Space Invaders (Amstrad CPC) by Copper France,275223
143558,Compilation jeux 10 Lignes Basic,275282
143560,Cool Hand,50011
143569,Zelda 3: Goddess of Wisdom,218077
143570,Mega Starforce,275311
143651,爆笑！！ オール吉本 クイズ王決定戦,245247
143653,ボールズ ディレクターズカット,12303
143659,忍空,45256
143664,Cartuchito,249551
143666,Cartuchito,275621
143665,Cartuchito World,275621
143676,Wan Wan Meitantei,97959
143682,Ayrton Senna F1,265881
143752,Ranma 1/2,75852
143762,Legend of the River King 1 & 2,20519
143763,Kawa no Nushi Tsuri 3,20514
143769,Breath of Fire II: Shimei no Ko,276018
143812,Pokémon TCG: Kanto,276112
143811,Pokémon TCG: Generations,276109
143783,Yandere Ura Kano Jirai-chan: Ryousangata Yamikei Joshi Renai Gal Game,251516
143784,슈퍼 마카,2332
143818,Digimon Adventure TCG,276115
143772,Dora's World Adventure!,49230
143829,OnlyUP!,276124
143791,太鼓の達人3,276065
143837,Spider-Man: Amici o Nemici,249162
143881,太鼓の達人11,276422
143991,Legend of the Deep Sea Meremanoid,112178
144010,Fette Rollen-Erweiterung,276802
144025,Cross Blades!,10458
144022,Ever Maiden,249497
144029,Rival Turf!,276932
144048,Aryol: Legendari Drakon,44427
144055,Zen-Nihon Joshi Pro Wrestling: Queen of Queens,45954
144069,Zen Nippon GT Senshuken,44411
144066,All Japan Pro Wrestling',42338
144089,Nihon Ichi no Meikantoku,48803
144098,Nihon Daihyou Team: Eikou no Eleven,65031
144103,Shin Nihon Pro Wrestling '94: Battlefield in Tokyo Dome,61304
144101,Shin Nihon Pro Wrestling: Chou Senshi in Tokyo Dome - Fantastic Story,61317
144114,Simple 2000 Series Vol. 108: The Nihon Tokushubutai: Kyouaku Hanzai Rettou 24-ji ,77269
144158,Dengeki Big Bang!,19118
144159,Attack on Titan: Escape from Certain Death,27196
144173,GPW3,277198
144184,Momotarou Dentetsu 12: Nishi Nihon-hen mo Arimasse!,4015
144186,Momotaro Dentetsu 12: Nishi Nippon-hen mo Arimasse!,4015
144168,Аллоды,277199
144208,Motorstorm PR,2554
144206,Pac-Man,277412
144216,Banditos,91662
144224,Boxy boy.,277524
144225,Sokoban Deluxe,277524
144247,Venturer,277620
144285,Speak & Rescue,39406
144286,Speak and Rescue,39406
144319,Mad Rider,83354
144334,Close Quarter,277709
144360,Hitting Mice,212730
144357,Rugged Hammer,247030
144363,WAY_OUT,277702
144375,Totk Link,278046
144346,チャンピオン剣道,6089
144419,Pocket GT,209353
144421,Accolade's Comics,37156
144433,Aokana EXTRA2P,278307
144430,Aokana EXTRA1P,278306
144426,Aokana: Four Rhythms Across the Blue Extra1+2S,228057
144429,Ao no Kanata no Four Rhythm EXTRA1+2S,228057
144427,Ao no Kanata no Four Rhythm EXTRA2S,228056
144428,Aokana: Four Rhythms Across the Blue EXTRA2S,228056
144437,Valis: The Fantasm Soldier II,41701
144463,Mahjong Wars,48787
144460,Lupin Sansei: Pandora no Isan,76995
144462,Mahjong Tournament,48788
144458,Prestigious! Tako West Cheerleaders,48779
144466,Majaventure: Mahjong Soldier,48785
144468,Kyonshiizu 2,36900
144480,Kaiketsu Yanchamaru,39465
144519,Mario Basler: Jetzt geht's los!,278591
144541,DDLC-LOVE 3DS,278756
144554,SHINE ～言葉を紡いで～,278774
144557,E.T.: Digital Companion,278776
144605,Molihua,79349
144611,Blood+ Final Piece: Saigo no Kakera,72478
144551,Burger Quest,278769
144614,ダイスダイス◆ファンタジア,278826
144643,Tenshina Konamaiki,167121
144641,Macademi Wasshoi!,279087
144653,Rilakkuma at Home,145396
144753,Makeup Princess 2: Princess Life,130392
144784,Tiny Archers,279399
144787,Terra Alia VR,279404
144760,Adventure Racers,279439
144772,All-Star Boxing,118720
144783,Sonic Extreme,194219
144825,Mario 3: Around the World,202673
144792,Pretty Girl's Sexy Derby,41358
144811,Hello Kitty no Pac Pac & Logic,269624
144815,Hello Kitty no Suteki na o-Tanjoubi,279602
144808,Hello Kitty's Sound-Becoming Mail,279598
144857,Dream,244999
144916,City: The Intersection of Fate - Special Version,279746
144896,MIDI Maze,15265
144901,Spotlight (Apple II),279739
144904,Machi,8169
144908,City,279745
144940,TLoU Part II Remastered W.L.F. Edition,279776
144992,Konami GB Collection Vol. 3,50043
145058,Eclipse,37764
145068,It's Parodius! ~ From Myth to Laughter ~,42095
145094,Konamic Sports,280482
145097,Starring Goemon,280484
145086,Parodius Da!,37307
145112,Shen Qi Bao Bei,280683
145193,Doubutsu no Mori: Happy Home Designer,10143
145184,Urusei Yatsura: Lum's Wedding Bell,48555
145182,Ginga Denshou,41301
145175,Shinsetsu Samurai Spirits: Bushidou Retsuden,47587
145172,Mashin Hero Wataru,280846
145143,Parodius ~タコは地球を救う~,280746
145161,Best Play Pro Yakyuu,64450
145162,The Best Play Baseball,64450
145158,Battle Tank,10623
145189,Special Weapons and Tactics,48392
145208,Disney La Belle et la Bête,83783
145211,Disney Belle en het Beest,83783
145242,Juuryoku Soukou Metal Storm,48170
145263,Conflict-2500,24805
145232,Ao no Kanata no Four Rhythm EXTRA1+2P,280892
145256,SMBW_Randomizer,280939
145319,Star Gate,48902
145294,The Adventures of Tom Sawyer,280978
145312,Luigi's Mansion Beta Restoration (+),281022
145308,Mario Adventure 3,281013
145335,Prison Life Simulator Jail: Gangster Escape Games Scary ,260903
145295,Duke Nukem 4Ever,280987
145330,Puzzle Quest: Revenge of the Plague LordEdit information,52686
145346,Video Breakout,281148
145383,Mobile Suit Gundam 00,47870
145382,Gundam Musou 2,6978
145353,Escape Man,281197
145354,Space Pirates,281198
145355,Turpin,281200
145360,Yannick Noah Tennis,281213
145361,Tennis,281213
145364,Side Attack,281217
145373,は～りぃ ふぉっくす,85671
145464,Kidou Senshi Gundam UC,7377
145493,Kidou Senshi Gundam: Gihren no Yabou - Zeon no Keifu,75726
145496,Deadalus,19744
145497,OVERVIEW (A Walk Through The Universe),81946
145529,FREEZE64 - Free Commodore C64 Christmas Game,281530
145595,THE iDOLM@STER,281482
145593,ハートフルシミュレーター PACHISLOT ToHeart2,62344
145626,RPG Maker DS,281690
145650,RPG Tsukuuru 3,44972
145648,3D Shooting Maker,60581
145653,RPG Maker 2,43556
145647,Sound Novel Maker,37851
145649,RPG Tsukūru 3,44972
145703,Picky,2239
145702,Piki,281778
145604,Warp Warp,39399
145718,Il professor Layton e lo scrigno di Pandora,1398
145760,Rockman 5: New Year 2015,269890
145761,Rockman 6: New Year 2014,269889
145759,Rockman: New Year 2018,269891
145717,Cyborg Cat Kuro-chan,44734
145632,Nugya,281696
145738,Kick Man,41120
145755,Donald & Daisy,281883
145767,Cebolinha vs. Capitão Feio,281891
145754,Papa-Léguas e Coyote,281878
145756,PIC NIC do Mickey,281884
145752,Road Runner and Wile E. Coyote,281881
145765,Chico Bento: The Chicken Run,281887
145762,Vampire Hunt,281888
145768,El Chavo,281892
145774,Midnight Drifter: Drift Racing Car Racing Driving Simulator,240222
145782,Anti-Aircraft II,11553
145780,Crashing Race,171266
145791,Speed Race Twin,80018
145803,Death Race 2000,8561
145812,Microsoft Entertainment Pack,282104
145857,Pac-It,219344
145870,Konchuu Ouja Mushiking: Greatest Champion he no Michi,49675
145872,Moorhen 3: The Chicken Chase!,265048
145862,Pokémon Party mini 2,282376
145902,Midnight Run,62300
146010,Moorhen Evolution,282549
146028,TwinBee Da!! Powered Up Arranged Edition,282567
146006,Moorhuhn Jahrmarkt-Party,268116
146012,Basketball,39389
146016,King of the Monsters 2 - The Next Thing,39466
146148,Jungle Fever ~ Knight on the Town,14141
145947,Portal 64: First Slice,261713
146107,Street Racer ~ Speedway II,49118
146096,Shuāngxiǎng Pào,282658
146090,BotW - Islands Expansion ,250324
146085,Simple 2000 Series Ultimate Vol. 15: Love * Ping Pong! ,43586
146043,Ship of Doom,72641
146025,Detana TwinBee Yahoo! Deluxe Pack,73358
146044,Alien Spaceship,72641
146042,Adventure C,72641
146065,Senjō no Ōkami ,282623
146066,戦場の狼,282623
146056,Ice Age 4,282576
146055,Ice Age 4: Continental Drift,282576
146084,Jogos Olímpicos,281672
146051,Crazy Chicken Fun Kart 2008,43376
146215,Tintin: Le Temple du Soleil,50042
146214,Tintin: Le Temple du Soleil,249145
146154,FINAL FANTASY 25th ANNIVERSARY ULTIMATE BOX,282727
146223,Hot Potato Battle,248308
146231,TwinBee Battle Puzzle Ball,71701
146228,Radiohammer Station,74966
146152,FF4,282725
146210,The Best Play Baseball '90,267635
146206,Deep Dungeon III Yuushi heno Tabi,48514
146254,EGGCONSOLE MARCHEN VEIL PC-8801mkIISR,282885
146258,EGGCONSOLE HYDLIDE PC-8801,280607
146256,EGGCONSOLE SILPHEED PC-8801mkIISR,282886
146262,Thexder,274444
146264,Relics,282887
146275,Kidou Senshi Gundam: Gundam vs. Gundam Next Plus,75697
146276,Le Manoir de Mortevielle,85724
146074,Breakout ~ Breakaway IV,2754
146160,Power Lords - Quest for Volcan,40924
146175,Cyberblock Metal Orange EX,232631
146189,Hell Driver,40586
146158,Power Lords,282736
146164,The Official Frogger,282741
146188,Rampage!,282767
146192,Topy,282773
146193,IQ 180,282776
146199,Hard-Head,282790
146200,The Music Machine,282793
146295,Garfield's FunFest,125673
146301,Super Metroid: Temple of the Winds,282968
146317,Project ZERO,5106
146299,The Warlock's Revenge,24847
146375,TSWLM 64,268719
146468,SFL,56792
146433,Final Fantasy 4,283313
146536,Battle Puzzle Ball,39340
146558,Mario Party: El Chavo's Villa,283423
146551,King's Field II,7423
146607,Susang Moja,283545
146570,Happy Breeding: Cheerful Party,92696
146566,Shangri-La Cyber Angel Mahjong Battle,131571
146660,Chase It,283587
146326,Ken Uston Blackjack-Poker,131153
146520,Derby Tsuku: Derby-ba o Tsukurou!,283370
146461,Chou Hatsumei Boy Kanipan - Bousou Robot no Nazo!,97335
146668,nGolf,283259
146663,Mario Party 1: Boo's Market Bustle,283638
146728,ゲーセンラブ。～プラス ペンゴ!～,61571
146719,Show by Shoubai!!,64927
146720,Roadsters 98,208859
146731,Slam Dunk,66858
146813,Yukyu Gensoukyoku 3 - Perpetual Blue,112575
147057,Osawari Tantei Ozawa Rina: Rising 3 - Nameko ha Banana no Yume wo miru ka,222362
146894,Vex Block,100266
146940,Densha de Go! 2 on Neo Geo Pocket,145766
146942,Dive Alert - Burn Hen,69072
146927,Rhapsody II: Ballad of the Little Princess,43903
146739,Conan: The Mysteries of Time,73158
146749,Ys: Ancient Ys Vanished,206537
146752,Lipple Island,48791
146754,Little Witch Nobeta: Collector's Edition,205259
146762,Blood: The Last Vampire,65025
146772,Pokemon Kaizo Emerald,172744
146879,The Crypt,24862
146844,Stargazers,25016
146845,DUNE 2: Sand Emperor,284095
146859,Intercept,271255
146864,Mole Patrol,271254
146850,Garfield no Isshuukan: A Week of Garfield,69023
146882,LEGO Le Seigneur des Anneaux,284136
146887,Donkey Kong Country 2,234084
147056,Sword & Fairy 7: Together Forever - Collector’s Edition,210915
147051,Hello! Pac-Man,11603
147069,Pilot ni Narou!,67667
147087,Suiko Enbu,45525
147114,Minato no Traysia,46259
147120,Relaxuma Rhythm: Mattari Kibun de Da Run Run Run,284429
147123,The Legend of Nayuta: Boundless Trails PSP,284431
147129,Trails of Nayuta Collector's Edition,284434
147127,Trails of Nayuta - Limited Edition,284434
147142,Fang of the Sun Dougram,284445
147141,Dougram,284445
147144,RakuRaku Dinokun,284450
147146,Wataru's Pinball,284451
147155,When Superpowers Collide: Germany 1985,23159
147159,Q3,7150
147172,Soratorobo Sore Kara Coda e,9597
147240,Cho Aniki: Kyuukyoku Otoko no Gyakushuu,95478
147242,The Ultimate Man’s Counterattack,95478
147253,Galactic Space Wars / Lunar Lander,41229
146798,World Neverland Plus: Olerud Oukoku Monogatari,77514
146404,Web Mystery - Yochimu o Miru Neko,59815
147205,The Quintessential Quintuplets Gotopazu Story Luxurious Illustration Art Book Miku Nakano Set,237677
147185,Suki na Mono wa Suki Dakara Shouganai!! -Rain- Sukisyo Episode #3,284628
147206,Go-toubun no Hanayome: Gotopazu Story - Ichika Nakano Set,237676
147208,Go-toubun no Hanayome: Gotopazu Story - Complete Set,284637
147184,Suki Namono wa Suki Dakarashou Ganai!! First Limit & Target Nights: Sukisyo Episode #1 & #2,284627
147294,Block Party,67585
147263,Pasokon Collection,79443
146390,Christmas Seaman,283108
146402,Prism Heart: Gaiden Disc - Ken ni Kometa Omoi,283127
147283,薔薇と椿 ～お豪華絢爛版～,256464
147271,Fluffy Doki,274980
147289,Labyrinth,18567
147291,Take the A-Train II,284851
146408,BikkuriMan 2000 - Viva! Festiva!,122564
146423,Nettou Golf,63475
147315,Scramble Star,259882
147320,Spot in the Cool Adventures,66020
147335,超级马力欧RPG,254327
147349,Battletoads / Double Dragon: The Ultimate Team,7776
147351,Battletoads / Double Dragon: The Ultimate Team,91094
147400,Arashi no Yoruni,269645
147359,2in1 (VIC20) by Jeffrey Daniels,285173
147344,A-Train Amiga,285142
146694,Lake Masters Pro - Dreamcast Plus!,67300
146683,Hello Kitty no Onnaru Mail,279598
146416,Digital Keiba Shinbun - My Trackman,283300
147411,Grand Theft Auto: Misterix Por Nadalao,253324
147419,PSXFunkin: D Sides,285244
147423,Vs. Selever ,285247
147429,Crash Blast,285253
147479,Disney's The Little Mermaid: LCD Wrist Game,198802
147474,Shin Sangoku Musou 3 Empires,19620
147471,Shin Sangoku Musou 3,3007
147449,絢爛傳說,145691
147447,FOAMSTARS,284717
146703,Super Producers - Mezase Show Biz Kai,98008
146783,Gakkyuu-ou Yamazaki - Yamazaki Oukoku Daifunsou!,130351
147436,AIII,285141
147505,Evil Dungeon II - Alrik's Revenge,285580
146810,Afterburner,45347
147520,Soukoban,7799
147529,Rock-Ola's Nibbler,24063
147546,Disney Goofy's Underwater Adventure,243817
147673,Sakura-so no Pet na Kanojo,139742
147261,Playtag,116810
147325,ImageFight II - Operation Deepstriker,37623
147587,Softoon Adventure 1,24936
147690,アテナの家庭盤 ～ファミリーゲームス～,285988
147847,Atari 4 in 1 Game Cartridge,281290
147849,Atari 2600+ 4 in 1 Game Cartridge,281290
147816,Wave Race 64: Kawasaki Jet Ski,3629
147679,Strätos,24896
44400,World League Basketball,43717
147873,EGGCONSOLE Ys PC-8801mkIISR,286210
147859,Coke Wins,40715
48404,MSF2,20081
147720,The 400 Mini,286590
147884,Souko-ban Basic 2,98179
147811,レイトン教授と 死鏡の館,276490
147809,Virtua Call S,131239
147796,LE MONDE DE NADIA,149280
147777,スーパーダッシュボール,286634
147920,Mike Mignola's Hellboy: Web of Wyrd Collectors Edition,287044
147924,Virtua Striker 2 Ver. 2000.1,39472
147958,Triiviial,5161
47473,DanceStar Party,19997
147926,Virtua Striker 3 Ver. 2002,50567
47499,Euchre,65870
47514,Nora and the Time Studio: The Witch of the Misty Forest,65848
46522,Philosoma 2,43436
147941,WebWarp,23342
147943,Spinball,23576
147942,Soccer - Football,208364
147961,Okhotsk ni Kiyu,48360
147966,Fireman,247018
147971,The Adventures of Gilbert and Hank,272072
147978,Little Mario Bar,287298
147948,The Smurfs 64,287151
147994,Sekiryuuou,48850
42551,Radilgy,4077
148100,Cobra of Sky,287405
148077,Maze Tussle,287411
45553,Prinny: Ore ga Shujinko de Iinsuka?,19101
148045,Blazebusters,64265
148040,TRIO [Tables Test + Computer Snap + Sam Goes Shopping],287385
148066,Thunder Force 3 ,4423
148053,Barbie em A Magia do Arco-Íris: Aventura no Arco-Íris,273990
148101,Arial Hero,287422
148102,Black Jack,131076
148103,Blobman,287493
148150,Konami Red Fighter,138086
148151,Konami RF2,138086
148124,Tatakai no Banka,287583
108585,SEGA AGES ワンダーボーイ モンスターランド,117160
45586,Harvest Moon: Animal Paradise,3390
148204,Felix the Cat Collection,282575
148106,Goalkeeper,287519
44595,NBA Pro Basketball '94: Bulls vs. Suns,45573
148171,Disney G-Force,248561
148172,Disney G-Force,248562
148176,Super Tennis,46111
148178,Super Futebol,12893
148184,Maze Walker,45674
148180,Home Alone: Esqueceram de Mim,243890
148190,Wimbledon,46105
148182,World of Illusion,8124
148197,Great Voley,46150
40597,Ferrari F355 Challenge,10348
148136,Choco-Inu no Omise: Patisserie & Sweets Shop Game,287628
148137,Disney/Pixar Toy Story 3,287629
148141,Touka Gettan ~Koufuu no Ryouou~,287638
148166,Front Line: The Next Mission,62056
40624,kof2001,15432
45631,Oboromuramasa,2266
46635,Sougou Kakutougi Astral Bout,38295
44638,MK vs DC,1617
148303,Magical Princess Minky Momo: Remember Dream,61432
148245,Hypnosis Mic A.R.B. 2nd Period,287898
148239,Hypnosis Mic -A.R.B- 1st Period,287897
148246,KimiSuta ~Kimi to Study~,287899
148247,KimiStar: Kimi to Study,287899
148248,Uragiri wa Boku no Namae wo Shitteiru -Tasogare ni Ochita Inori-,287900
45647,Distant Investigation: Truth into the 23rd Day,71882
148374,Megaton Musashi X,58097
148265,Rayxanber 2,37592
148266,ЯAYXANBER III,37591
148264,ЯAYXANBER II,37592
148267,Rayxanber 3,37591
148283,Asterisk's Great Adventure,288024
148297,All Points Bulletin,288034
148296,APB All-Points Bulletin,288034
47705,World's Strongest Silver Star Go: Hybrid Monte Carlo,43056
148397,Karunofu,288188
148343,Tenchi Muyou! Ryououki Gokuraku CD-ROM,288135
42723,Shinji Daigeki Action: Rasetsu no Ken,44905
148360,Skateboard Man,288154
148363,Shark Attack,24901
46732,M. Night Shyamalan's The Last Airbender,7983
148429,Macross,281161
46744,テトリス バトル外伝 武闘外伝,38371
148484,Biohazard 2,287844
148486,Fortune Telling Notebook for Adult Women,280995
148489,Hebereke no Popoon,42610
44782,SvR '09,5299
148480,Race,288265
148479,Wooden Blocks,288262
148454,Final Fantasy 6,288348
148545,Drunk,48268
45787,GH5,2672
148446,Autumn Tale,288340
47792,Hakunetsu Pro Yakyuu Ganba League,42558
148490,Sōhide Series: Omatsuri Dukushi,288631
46828,SD Mobile Suit Gundam: V Sakusen Shidou,38160
44830,Ultimate Fighting Championship 2009 Undisputed,7227
148703,ド ラ ゴ ン ユ ニ ッ ト,18832
148546,ナイトハイク,288696
148556,Temporary Last Train,222085
148751,G-Mode Archives 13: Rinji Shūden,288717
148585,mystia ,288872
148608,ちゅら島暮らし,288926
44870,NCAA 09,5065
148587,G-MODEアーカイブス14 mystia,222086
148660,Final Fantasy 5 Advance,20597
148733,デイヴ・ザ・ダイバー ANNIVERSARY EDITION,289078
148726,Teen Titans 2: The Brotherhood's Revenge,49214
148758,Jacks or Better VIDEO POKER (Atari 8-bit),289112
148755,Jacks or Better VIDEO POKER (Atari 8-bit) by D. Scott Williamson,289112
148757,Jacks or Better VIDEO POKER,289112
148763,Hardware Hustle by Matthew Begg,289115
148761,ZXFM by Matthew Begg,289114
148767,Marslander by Haegar of Synergy 2024,289117
148768,ColorFusion (Commodore 64) by Metzelwurst,289119
148773,Doomed PETSCII Pacman C64,289121
148774,Endless Road Runner (Atari 8-Bit) by Vitoco,289125
148717,G-Mode Archives 16: Beach Volleyball Girl Shizuku 2: Flight Edition,222173
148716,G-Mode Archives 16: Beach Volleyball Girl Shizuku 2: Hishō-hen,222173
148711,Beach Volley Girl Shizuku 2: Hishou-Hen,289066
148822,Nickelodeon Bubble Guppies,65056
148833,Mommy's Warm Hot Spring ～ぽかぽかママ恋温泉～,289203
148861,Great Mahou Daisakusen,38527
148817,Goof Troop: A Turma do Pateta,205930
148816,Goofy's Climb,289199
148818,Magica De Spell,289222
148781,The Hero Dies,289139
40914,Towers 2: Plight of the Stargazer,71222
148740,Asphalt 3: Street Rules HD,289081
148827,Tenchi Muyou! Game-hen,84452
48922,Skylanders SuperChargers Portal Owner's Pack,11058
148917,Music ISLAND vol.3: The Four Seasons,289746
148918,Music ISLAND vol.4: Carnival of the Animals	,76910
148937,Abala Burn,43819
148939,The Adventure of Randar III,73382
148938,The Adventure of Randar,73087
148940,Zen-Nihon Pro Wrestling,61503
148960,Monopoly Party!,4016
48260,EA Sports Masters: Historic Edition,5227
148871,Impact! (Bob's Stuff),289584
40967,Shadowman: Second Coming,3599
148925,xRick 32X,289883
148969,007: Everything or Nothing,1644
46007,Miami Crisis,20281
104016,シャーロック ホームズ: 罪と罰 + シャーロック ホームズ 悪魔の娘 バンドル,196515
149163,DKR: OoT,290359
149019,G-Mode Archives 24: Romance of the Three Kingdoms DX,222084
149060,Call of Duty: Black Ops III - Zombies Deluxe,290248
148934,G-Mode Archives 21: Right Brain Paradise,222170
149006,Keitai Shōjo,290102
149048,デリンジャー,230213
149050,Bundesliga Stars 2001,50014
149126,団地妻の誘惑,290309
149128,ドーム,112041
149140,P-O-X Plasmo: Powers of Deception,290312
149147,PICK THE STAR (10 liner),290323
149149,Dokoban (Amstrad CPC) by Copper France,290327
149155,Amphibian Assault by Sander Alsema,290331
45061,SingStar,15095
45062,SingStar Volume 2,15184
47070,Prince of Persia Trilogy Classics HD,21715
149339,SAIL OR FAIL,290999
149195,My Squadron Oranger,290383
149275,LOONEY TUNES ロードランナーVSワイリーコヨーテ,8099
149251,Bill & Ted's Excellent Game Boy Adventure (C64),290651
149252,PETSCII Raiders (C64) by Peter Caspari,290655
149255,ViperTen64 (C64) by Kimono,290663
149298,Unicorn Overlord: Monarch Edition (Digital),283162
149307,Звезден Войн,48240
149304,Звездни Рейнджъри,48437
149301,Легенда за Демоническия замък,1119
149305,Ренегат,6852
149317,Bonk'em (Atari 8-Bit) by Noah Burney,290963
149359,ROTA,291026
48091,Human Grand Prix 3: F1 Triple Battle,38172
149446,3D3D Maze,291042
149397,The Unity of Haruhi Suzumiya,291102
149428,GRIND HOCKEY,269330
149409,Panzer,291106
45188,Naruto: Gekitou Ninja Taisen 6,75839
45196,Oneechanbara: Revolution,5085
149507,Deep Dungeon: Yuushi no Monshou,41326
149509,Deep Dungeon: Madou Senki,41232
149638,Dushlan,141077
149543,Street Fighter Collection 2,126269
149571,Dwarf (Atari 2600),292069
149619,Mystery Adventure Izumi Case File - Shiosai Edition,292102
149615,G-Mode Archives 40: Kamura - Those Who Have Contracted with the Gods,222154
149595,Moe Slot: Shizuku on the Beach,292088
149594,Beach Volley Girl Shizuku 3 - Sekai Taikai-hen,292081
149605,G-Mode Archives 38: mystia2,222156
149656,G-Mode Archives 46: Mobile Phone Girl - Love + Princess - Princess Cinderella Who Fell in Love,251463
149653,Mobile Phone Girl: Love + Princess - Princess Cinderella Who Fell in Love,292148
149729,Granu-shima! Daibouken,269940
149733,X2 - No Relief,79811
149749,魔城っ娘プリンセス －メフィのお城奪還大作戦－,292052
43281,V8,3332
149771,Decathlon,100219
149773,The Explorer and the Mystery of the Diamond Scarab,268124
149680,Twelve GEMs,292786
149684,DRAGONXDRAGON2 Complete Version,292794
149723,Music,131289
44303,JoJo no Kimyouna Bouken - Miraie no Isan,75963
149785,EGGCONSOLE Xak PC-8801mkIISR,292867
149786,Xak,292867
45359,Devil Summoner: Kuzunoha Raidou tai Abaddon Ou,21192
43367,SSSV,3602
149812,In TENT To Kill!,292890
149822,BurgerTime,292985
149880,Bargain Basement!!!,293251
149912,Detective Ryousuke Kibukawa Case File Vol. 1: The Masque of Fantasy,293239
149848,YuYuYui,292884
149850,YuYuYui,292886
149847,YuYuYui,292883
149784,Hydlide 3,287588
149890,Cross Shuriken,293266
149899,DQII,205592
149951,Denku Sekka Micro Runner,44768
149932,Touch Down Fever 2,293316
149934,Ten-Pin Challenge,94613
149947,Chase (Fabrizio Caruso),293229
149860,Banquet Manager 2,293176
150005,Anmitsu,293897
150012,Gruta de Maquiné,293930
150034,VAIL VR,142985
150109,Mario Kart Double Dash: Extended,286901
150129,グリーングリーン ～鐘の音ロマンティック～,294624
150047,FlawedTactics,291905
150102,DW Battlegrounds,294543
150098,DoDonPachi Blissful Death,294532
150100,Ping Pong,86218
150107,5 Micro Lab Challenge,294558
150145,DoDonPachi Great Death DX,214719
